Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
Public Class,"io.javabrains.movieinfoservice.models.MovieSummary",1,,30,7,23,0,16,10,6,,"0,00",3,0,3,0,1,1,0,0,,0,0,,,6,3,6,18,0,0,0,6,,10,6,,9,1,1,0,67,67,6,,,,,,,
Public Method,"io.javabrains.movieinfoservice.models.MovieSummary.getId",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"io.javabrains.movieinfoservice.models.MovieSummary.getOverview",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"io.javabrains.movieinfoservice.models.MovieSummary.getTitle",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"io.javabrains.movieinfoservice.models.MovieSummary.setId",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"io.javabrains.movieinfoservice.models.MovieSummary.setOverview",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"io.javabrains.movieinfoservice.models.MovieSummary.setTitle",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Package,"io.javabrains.movieinfoservice.resources",1,1,29,7,22,1,15,14,2,,"0,05",6,1,5,1,,,,,1,0,0,,,1,2,1,,0,0,0,1,,19,2,,13,1,,0,,,1,,,,,,,
Public Class,"io.javabrains.movieinfoservice.resources.MovieResource",1,,18,5,13,1,6,5,2,,"0,08",6,1,5,1,1,10,8,0,,0,0,,,1,2,1,13,0,0,0,1,,10,2,,4,1,1,0,0,0,1,,,,,,,
Public Method,"io.javabrains.movieinfoservice.resources.MovieResource.getMovieInfo",,,6,1,5,1,3,2,2,1,"0,20",,,,,,,,,,,,,,,,,,,,,,3,3,2,5,2,,,0,,,1,,,,,,,
