MS_system,node,Degree Centrality,Norm. Degree Centrality,In-degree Centrality,Norm. In-degree Centrality,Out-degree Centrality,Norm. Out-degree Centrality,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,PageRank Centrality,Hub Score,Authority Score,Subgraph Centrality,Clustering
piggymetrics,turbine-stream-service,4,0.25,2,0.125,2,0.125,0.19550289601821827,0.0875,0.3223684210526316,0.09547394869499456,0.05873498925793878,0.0633657369978463,14.14557954016284,0.16666666666666666
piggymetrics,registry,7,0.4375,6,0.375,1,0.0625,0.5853321261694794,0.24583333333333332,0.532608695652174,0.14904701074382437,0.017835117056048604,0.15044849536646113,52.61049755875887,0.30952380952380953
piggymetrics,monitoring,2,0.125,2,0.125,0,0.0,0.09550615281380126,0.0,0.2704326923076923,0.05518877463773758,-0.0,0.0738329887559205,5.459511918338468,0.5
piggymetrics,auth-service,7,0.4375,3,0.1875,4,0.25,0.18346168617520892,0.04375,0.3141025641025641,0.05614679665160206,0.1573384812841884,0.10466713713070398,48.31697931354414,0.2857142857142857
piggymetrics,gateway,8,0.5,3,0.1875,5,0.3125,0.3755588457685097,0.2791666666666667,0.3951612903225806,0.1782880066455389,0.15546170478234425,0.06810397981449055,48.316979313544174,0.2222222222222222
piggymetrics,auth-mongodb,1,0.0625,0,0.0,1,0.0625,1.1231558256650497e-09,0.0,0.0,0.013207722673204941,0.0274103018315885,-0.0,2.737515714650402,0.0
piggymetrics,rabbitmq,4,0.25,3,0.1875,1,0.0625,0.4002047078060315,0.1,0.4083333333333333,0.09513461109772081,0.016594262769632127,0.037534512235855695,14.325637513918027,0.0
piggymetrics,notification-mongodb,1,0.0625,0,0.0,1,0.0625,1.1231558256650497e-09,0.0,0.0,0.013207722673204941,0.03835691509497236,-0.0,2.4508184288071484,0.0
piggymetrics,statistics-mongodb,1,0.0625,0,0.0,1,0.0625,1.1231558256650497e-09,0.0,0.0,0.013207722673204941,0.04122509569269137,-0.0,2.450818428807148,0.0
piggymetrics,account-mongodb,1,0.0625,0,0.0,1,0.0625,1.1231558256650497e-09,0.0,0.0,0.013207722673204941,0.03835691509497236,-0.0,2.3712130505186875,0.0
piggymetrics,user,2,0.125,1,0.0625,1,0.0625,0.18346164798791087,0.0,0.2784090909090909,0.04351690528847588,0.017835117056048604,0.03861482556898356,2.7375157146503977,0.0
piggymetrics,external-website,1,0.0625,0,0.0,1,0.0625,1.1231558256650497e-09,0.0,0.0,0.013207722673204941,0.04122509569269137,-0.0,2.4508184288071484,0.0
piggymetrics,mail-server,1,0.0625,1,0.0625,0,0.0,0.13340151910105028,0.0,0.28125,0.03249660710080037,-0.0,0.013078664974485819,2.450818428807148,0.0
qbike,qbike-order,3,0.16666666666666666,2,0.1111111111111111,1,0.05555555555555555,6.124496253648257e-07,0.0784313725490196,0.25396825396825395,0.05019455252918287,9.649573473013453e-19,-0.0,3.5812913495525676,0.0
qbike,qbike-intention,3,0.16666666666666666,1,0.05555555555555555,2,0.1111111111111111,7.63915661745374e-09,0.013071895424836602,0.05555555555555555,0.016611792876384313,-6.754701431109417e-18,1.9774313657762468e-17,3.834047869076143,0.16666666666666666
qbike,microservice-api-gateway,3,0.16666666666666666,2,0.1111111111111111,1,0.05555555555555555,0.7071097696551272,0.05228758169934641,0.3276643990929705,0.3445652386398778,-0.0,4.943578414440617e-18,2.4307104959359775,0.0
qbike,qbike-trip,3,0.16666666666666666,2,0.1111111111111111,1,0.05555555555555555,1.145873492618061e-07,0.00980392156862745,0.125,0.02367180484884765,9.649573473013453e-19,-3.9548627315524936e-17,3.834047869076139,0.16666666666666666
qbike,eureka,5,0.2777777777777778,4,0.2222222222222222,1,0.05555555555555555,6.6679300502622944e-06,0.09803921568627451,0.390625,0.09294578718946421,9.649573473013453e-19,4.943578414440617e-18,5.850131357096742,0.05
qbike,qbike-uc,2,0.1111111111111111,1,0.05555555555555555,1,0.05555555555555555,7.63915661745374e-09,0.00980392156862745,0.05555555555555555,0.016611792876384313,9.649573473013453e-19,-1.5448682545126928e-19,2.430710495935977,0.0
qbike,mysql,4,0.2222222222222222,4,0.2222222222222222,0,0.0,2.9766368888699032e-08,0.0,0.2222222222222222,0.024244238252020354,-0.0,0.43844718719116965,4.838615124565642,0.0
qbike,rabbit,6,0.38888888888888884,6,0.3333333333333333,1,0.05555555555555555,4.4517843736195955e-08,0.0784313725490196,0.3333333333333333,0.039509129003292426,-0.0,0.5615528128088303,8.404300072791479,0.0
qbike,database-qbike-order,1,0.05555555555555555,0,0.0,1,0.05555555555555555,2.634191937053014e-10,0.0,0.0,0.008979347500748278,-0.0,-0.0,1.6563271758945866,0.0
qbike,database-qbike-intention,1,0.05555555555555555,0,0.0,1,0.05555555555555555,2.634191937053014e-10,0.0,0.0,0.008979347500748278,3.859829389205381e-18,-0.0,1.6699819287130806,0.0
qbike,database-qbike-trip,1,0.05555555555555555,0,0.0,1,0.05555555555555555,2.634191937053014e-10,0.0,0.0,0.008979347500748278,-7.719658778410763e-18,-0.0,1.669981928713081,0.0
qbike,database-qbike-uc,1,0.05555555555555555,0,0.0,1,0.05555555555555555,2.634191937053014e-10,0.0,0.0,0.008979347500748278,-3.015491710316704e-20,-0.0,1.596190372354045,0.0
qbike,user,2,0.1111111111111111,1,0.05555555555555555,1,0.05555555555555555,0.707103792673622,0.0,0.24700854700854702,0.30185218877706366,9.649573473013453e-19,-0.0,1.5961903723540454,0.0
qbike,uc,2,0.1111111111111111,0,0.0,2,0.1111111111111111,2.634191937053014e-10,0.0,0.0,0.008979347500748278,0.1951941016011038,-0.0,3.103027731968386,0.0
qbike,intention,2,0.1111111111111111,0,0.0,2,0.1111111111111111,2.634191937053014e-10,0.0,0.0,0.008979347500748278,0.1951941016011038,-0.0,3.1030277319683863,0.0
qbike,position,2,0.1111111111111111,0,0.0,2,0.1111111111111111,2.634191937053014e-10,0.0,0.0,0.008979347500748278,0.1951941016011038,-0.0,3.1030277319683854,0.0
qbike,order,2,0.1111111111111111,0,0.0,2,0.1111111111111111,2.634191937053014e-10,0.0,0.0,0.008979347500748278,0.1951941016011038,-0.0,3.103027731968386,0.0
qbike,api-gateway,1,0.05555555555555555,0,0.0,1,0.05555555555555555,2.634191937053014e-10,0.0,0.0,0.008979347500748278,0.10961179679779243,-0.0,1.9032611336573457,0.0
qbike,zipkin,1,0.05555555555555555,0,0.0,1,0.05555555555555555,2.634191937053014e-10,0.0,0.0,0.008979347500748278,0.10961179679779243,-0.0,1.9032611336573455,0.0
sample-spring-cloud-webflux,account-service,2,0.5,1,0.25,1,0.25,0.3768150168973653,0.08333333333333333,0.5,0.13073629420628416,8.012344526598181e-18,0.33333333333333337,3.1036748801962646,0.5
sample-spring-cloud-webflux,gateway-service,5,1.25,2,0.5,3,0.75,0.5732796446078026,0.8333333333333333,0.6666666666666666,0.3555404208343198,0.9999999999999998,6.409875621278546e-17,5.207349760392519,0.1111111111111111
sample-spring-cloud-webflux,customer-service,2,0.5,1,0.25,1,0.25,0.3768150168973653,0.08333333333333333,0.5,0.13073629420628416,8.012344526598181e-18,0.3333333333333333,3.103674880196262,0.5
sample-spring-cloud-webflux,discovery-service,3,0.75,2,0.5,1,0.25,0.49536025092882285,0.5,0.5714285714285714,0.2522506965468279,6.409875621278545e-17,8.012344526598183e-18,4.360481641995326,0.3333333333333333
sample-spring-cloud-webflux,user,2,0.5,1,0.25,1,0.25,0.3768150168973653,0.0,0.4444444444444444,0.13073629420628416,6.409875621278545e-17,0.3333333333333333,1.743187248330007,0.0
sample-spring-microservices-new,employee-service,6,0.8571428571428571,4,0.5714285714285714,2,0.2857142857142857,0.4083148800996026,0.02182539682539682,0.6428571428571428,0.13167996845528612,0.11152772774083823,0.2160398753690228,41.12059630562399,0.43333333333333335
sample-spring-microservices-new,config-service,4,0.7142857142857142,0,0.0,4,0.7142857142857142,2.4671121411124784e-08,0.0,0.0,0.03800070973584237,0.2247991959220559,-0.0,32.75560866365456,0.5
sample-spring-microservices-new,department-service,6,0.8571428571428571,3,0.42857142857142855,3,0.42857142857142855,0.26705652576526745,0.02182539682539682,0.5142857142857142,0.10260790197717859,0.17572801422698775,0.17129085371625077,41.12059630562406,0.43333333333333335
sample-spring-microservices-new,gateway-service,8,1.1428571428571428,3,0.42857142857142855,4,0.7142857142857142,0.330215558751482,0.4107142857142857,0.5714285714285714,0.2362584692097282,0.2212243587790353,0.06745396170754651,43.60622843568801,0.24074074074074073
sample-spring-microservices-new,organization-service,6,0.8571428571428571,2,0.2857142857142857,4,0.5714285714285714,0.17466682740657394,0.02182539682539682,0.42857142857142855,0.08462512555921958,0.2266302926246971,0.11357960080960318,41.120596305624076,0.43333333333333335
sample-spring-microservices-new,discovery-service,4,0.7142857142857142,4,0.5714285714285714,1,0.14285714285714285,0.4496243538171184,0.21428571428571427,0.5714285714285714,0.14747938705558988,0.020045205353192822,0.1881057014175451,32.755608663654534,0.5
sample-spring-microservices-new,zipkin,4,0.5714285714285714,4,0.5714285714285714,0,0.0,0.6242904164189287,0.0,0.7,0.1811834759249462,-0.0,0.18719537152266832,22.490228974492535,0.5
sample-spring-microservices-new,user,2,0.2857142857142857,1,0.14285714285714285,1,0.14285714285714285,0.1746664573397528,0.0,0.36734693877551017,0.07816496208220912,0.020045205353192822,0.05633463545736318,2.6860475798121994,0.0
scaffold-cloud,scaffold-txmanager,1,0.09090909090909091,0,0.0,1,0.09090909090909091,1.2968319825821219e-08,0.0,0.0,0.0125,0.10961179679779241,0.0,2.116549521840253,0.0
scaffold-cloud,scaffold-business-thirdparty-service,1,0.09090909090909091,0,0.0,1,0.09090909090909091,1.2968319825821219e-08,0.0,0.0,0.0125,0.10961179679779241,0.0,2.116549521840251,0.0
scaffold-cloud,scaffold-business-job-service,1,0.09090909090909091,0,0.0,1,0.09090909090909091,1.2968319825821219e-08,0.0,0.0,0.0125,0.10961179679779241,0.0,2.1165495218402515,0.0
scaffold-cloud,scaffold-business-sys-service,1,0.09090909090909091,0,0.0,1,0.09090909090909091,1.2968319825821219e-08,0.0,0.0,0.0125,0.10961179679779241,0.0,2.116549521840251,0.0
scaffold-cloud,scaffold-zuul,3,0.2727272727272727,2,0.18181818181818182,1,0.09090909090909091,0.707109569357142,0.09090909090909091,0.55,0.4120835370422921,1.2261220557570333e-17,-9.959918968813849e-17,2.782684433490373,0.0
scaffold-cloud,demo,2,0.18181818181818182,1,0.09090909090909091,1,0.09090909090909091,3.112396758197093e-07,0.0,0.09090909090909091,0.017812500000000002,0.10961179679779241,0.1096117967977924,3.444636984506417,0.5
scaffold-cloud,scaffold-config-server,2,0.18181818181818182,0,0.0,2,0.18181818181818182,1.2968319825821219e-08,0.0,0.0,0.0125,0.12310562561766053,0.0,3.444636984506417,0.5
scaffold-cloud,scaffold-eureka,10,0.9090909090909092,9,0.8181818181818182,1,0.09090909090909091,5.978395439703578e-06,0.16363636363636364,0.8181818181818182,0.107328125,-1.2261220557570333e-17,0.8903882032022076,12.924719208143982,0.011111111111111112
scaffold-cloud,scaffold-route-openapi,1,0.09090909090909091,0,0.0,1,0.09090909090909091,1.2968319825821219e-08,0.0,0.0,0.0125,0.10961179679779241,0.0,2.1165495218402515,0.0
scaffold-cloud,scaffold-route-app,1,0.09090909090909091,0,0.0,1,0.09090909090909091,1.2968319825821219e-08,0.0,0.0,0.0125,0.10961179679779241,0.0,2.1165495218402506,0.0
scaffold-cloud,scaffold-route-operate,1,0.09090909090909091,0,0.0,1,0.09090909090909091,1.2968319825821219e-08,0.0,0.0,0.0125,0.10961179679779241,0.0,2.116549521840251,0.0
scaffold-cloud,user,2,0.18181818181818182,1,0.09090909090909091,1,0.09090909090909091,0.7071039929796168,0.0,0.36666666666666664,0.3627758379577079,-1.2261220557570333e-17,9.959918968813849e-17,1.6054732299243106,0.0
spring-boot-microservices,web-portal,2,0.2222222222222222,1,0.1111111111111111,1,0.1111111111111111,4.5940255338611385e-08,0.0,0.14814814814814814,0.01836964285714286,0.09766765138278026,0.10839018605518223,5.089709435803405,0.5
spring-boot-microservices,user-webservice,2,0.2222222222222222,1,0.1111111111111111,1,0.1111111111111111,4.5940255338611385e-08,0.0,0.14814814814814814,0.01836964285714286,0.09766765138278026,0.10839018605518226,5.089709435803401,0.5
spring-boot-microservices,api-gateway,4,0.4444444444444444,3,0.3333333333333333,1,0.1111111111111111,0.7071090452589381,0.1111111111111111,0.6,0.40396171526691543,-2.0134430486547044e-18,0.13839053848437977,5.978095441824286,0.1
spring-boot-microservices,comments-webservice,3,0.3333333333333333,2,0.2222222222222222,1,0.1111111111111111,4.767882004752674e-07,0.0,0.25,0.026176741071428575,0.09766765138278026,0.15478646616345756,8.009879705316788,0.5
spring-boot-microservices,auth-server,2,0.2222222222222222,1,0.1111111111111111,1,0.1111111111111111,4.5940255338611385e-08,0.0,0.14814814814814814,0.01836964285714286,0.09766765138278026,0.10839018605518226,5.089709435803406,0.5
spring-boot-microservices,webservice-registry,6,0.7777777777777777,6,0.6666666666666666,1,0.1111111111111111,5.130557139788223e-06,0.1388888888888889,0.6805555555555556,0.09526956026785714,0.04946266383814052,0.2732622511314337,18.307877327554355,0.16666666666666666
spring-boot-microservices,task-webservice,3,0.3333333333333333,1,0.1111111111111111,2,0.2222222222222222,4.5940255338611385e-08,0.0,0.14814814814814814,0.01836964285714286,0.15299044314575158,0.10839018605518226,8.009879705316788,0.5
spring-boot-microservices,configserver,8,0.8888888888888888,1,0.1111111111111111,6,0.7777777777777777,3.161026743482435e-09,0.1111111111111111,0.1111111111111111,0.027750000000000004,0.3574136236468463,-5.6333696184008635e-18,20.018875481181983,0.125
spring-boot-microservices,github-repository,1,0.1111111111111111,0,0.0,1,0.1111111111111111,1.0536755811608118e-10,0.0,0.0,0.015000000000000003,-2.0134430486547044e-18,-0.0,2.2496892971594464,0.0
