Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"PriceRepository.java",0,,17,4,8,5,6,6,0,,"0,63",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,7,0,,5,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"PriceServiceApplication.java",1,,29,7,22,0,15,13,3,,"0,00",4,0,4,0,,,,,1,1,0,2,2,1,1,2,,0,0,0,2,,17,3,,12,1,,0,,,2,,,,0,0,"0,00","0,00"
File,"PriceServiceApplicationTests.java",1,,16,4,12,0,7,7,0,,"0,00",3,0,3,0,,,,,1,0,0,1,1,1,0,1,,0,0,0,1,,10,0,,5,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"PriceServiceFallback.java",1,,18,4,8,6,5,4,1,,"0,75",4,0,4,0,,,,,1,0,0,1,1,1,0,1,,0,0,0,1,,5,1,,3,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"PriceServiceRepository.java",0,,20,4,11,5,8,8,0,,"0,45",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,10,0,,7,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"Store.java",1,,76,17,53,6,35,22,13,,"0,11",3,0,3,0,,,,,1,0,0,10,10,10,4,10,,0,0,0,10,,29,13,,24,1,,0,,,10,,,,0,0,"0,00","0,00"
File,"StoreRepository.java",0,,18,4,9,5,6,6,0,,"0,56",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,8,0,,5,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"StoreServiceApplication.java",1,,19,3,11,5,7,6,1,,"0,45",3,0,3,0,,,,,1,1,0,1,1,0,0,1,,0,0,0,1,,8,1,,5,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"StoreServiceApplicationTests.java",1,,16,4,12,0,7,7,0,,"0,00",3,0,3,0,,,,,1,0,0,1,1,1,0,1,,0,0,0,1,,10,0,,5,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"TrayItem.java",1,,36,10,21,5,14,9,5,,"0,24",3,0,3,0,,,,,1,0,0,4,4,4,2,4,,0,0,0,4,,11,5,,9,1,,0,,,4,,,,0,0,"0,00","0,00"
File,"TrayItemService.java",0,,9,4,5,0,3,3,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,4,0,,2,0,,0,,,0,,,,0,0,"0,00","0,00"
Package,"com",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Unknown Annotation,"com.fasterxml.jackson.annotation.JsonIgnore",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown Annotation,"com.fasterxml.jackson.annotation.JsonProperty",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Package,"com.github",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"com.github.joffry",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"com.github.joffry.ferrater",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"com.github.joffry.ferrater.configservice",1,1,21,3,13,5,8,7,1,,"0,38",3,0,3,0,,,,,1,1,0,,,0,0,1,,0,0,0,1,,10,1,,6,1,,0,,,1,,,,,,,
Public Class,"com.github.joffry.ferrater.configservice.ConfigServiceApplication",1,,14,1,8,5,3,2,1,,"0,63",3,0,3,0,1,6,4,0,,1,0,,,0,0,1,13,0,0,0,1,,5,1,,1,1,1,0,0,0,1,,,,,,,
Public Static Method,"com.github.joffry.ferrater.configservice.ConfigServiceApplication.main",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Package,"com.github.joffry.ferrater.discoveryservice",1,2,35,7,23,5,14,13,1,,"0,22",3,0,3,0,,,,,2,1,0,,,1,0,2,,0,0,0,2,,18,1,,10,1,,0,,,2,,,,,,,
Public Class,"com.github.joffry.ferrater.discoveryservice.DiscoveryServiceApplication",1,,13,1,7,5,3,2,1,,"0,71",3,0,3,0,1,5,3,0,,1,0,,,0,0,1,13,0,0,0,1,,4,1,,1,1,1,0,0,0,1,,,,,,,
Public Static Method,"com.github.joffry.ferrater.discoveryservice.DiscoveryServiceApplication.main",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Class,"com.github.joffry.ferrater.discoveryservice.DiscoveryServiceApplicationTests",1,,9,2,7,0,2,2,0,,"0,00",3,0,3,0,1,3,3,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,,0,1,1,0,0,0,1,,,,,,,
Public Method,"com.github.joffry.ferrater.discoveryservice.DiscoveryServiceApplicationTests.contextLoads",,,3,0,3,0,1,1,0,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,,,0,,,1,,,,,,,
Package,"com.github.joffryferrater",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"com.github.joffryferrater.accountservice",1,2,53,13,35,5,22,20,3,,"0,14",4,0,4,0,,,,,2,1,0,,,2,1,3,,0,0,0,3,,28,4,,17,1,,0,,,3,,,,,,,
Public Class,"com.github.joffryferrater.accountservice.AccountServiceApplication",1,,24,4,15,5,7,5,3,,"0,33",5,0,5,0,1,9,7,0,,1,0,,,1,1,2,14,0,0,0,2,,10,4,,4,1,1,0,50,50,2,,,,,,,
Public Method,"com.github.joffryferrater.accountservice.AccountServiceApplication.init",,,6,0,6,0,3,2,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,4,3,1,2,,,0,,,1,,,,,,,
Public Static Method,"com.github.joffryferrater.accountservice.AccountServiceApplication.main",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
