Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountInput,CountOutput,CountSemicolon,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"DriverVo.java",0,0,0,0,0,,,,,1,0,0,0,,0,4,0,,0,0,0,,,,,,21,3,18,17,0,0,,10,10,0,,0,,0,,,"0,00",0,0,0,,,9,,,,0,0,"0,00","0,00"
File,"DriverVo.java",0,0,0,0,0,,,,,1,0,0,0,,0,3,0,,0,0,0,,,,,,13,3,10,9,0,0,,7,7,0,,0,,0,,,"0,00",0,0,0,,,6,,,,0,0,"0,00","0,00"
Unknown Annotation,"Embedded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"Entity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"Enumerated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"ErrorAction.java",4,0,4,0,1,,,,,1,0,0,1,,1,0,1,,0,0,1,,,,,,23,3,13,10,1,7,,9,8,1,,1,,0,,,"0,54",1,1,0,,,7,,,,0,0,"0,00","0,00"
File,"EurekaApplication.java",3,0,3,0,1,,,,,1,1,0,1,,0,0,1,,0,0,1,,,,,,17,2,11,8,1,4,,7,6,1,,1,,0,,,"0,36",1,1,0,,,5,,,,0,0,"0,00","0,00"
File,"Events.java",0,0,0,0,0,,,,,1,0,0,2,,2,6,2,,0,0,2,,,,,,5,1,4,3,0,0,,2,2,0,,0,,0,,,"0,00",0,0,0,,,1,,,,0,0,"0,00","0,00"
File,"FlowState.java",2,0,2,0,1,,,,,1,1,1,7,,6,9,7,,0,0,6,,,,,,49,9,40,20,14,0,,25,12,14,,1,,0,,,"0,00",5,5,1,,,20,,,,0,0,"0,00","0,00"
File,"FsmService.java",40,5,24,11,6,,,,,1,0,2,1,,1,2,1,,0,0,1,,,,,,65,9,45,25,19,11,,34,22,17,,6,,2,,,"0,24",6,1,0,,,27,,,,0,0,"0,00","0,00"
Unknown Annotation,"GeneratedValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"GeoPositionUpdateTest.java",13,2,12,0,2,,,,,1,0,0,2,,1,2,1,,0,0,1,,,,,,41,8,33,20,10,0,,21,15,7,,2,,2,,,"0,00",4,2,0,,,17,,,,0,0,"0,00","0,00"
Unknown Annotation,"GetMapping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"Id",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"InnerService.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,7,2,5,4,0,0,,3,3,0,,0,,0,,,"0,00",0,0,0,,,2,,,,0,0,"0,00","0,00"
File,"Intention.java",10,0,8,2,2,,,,,1,0,0,6,,5,10,5,,1,0,4,,,,,,108,11,86,42,33,11,,55,29,28,,4,,1,,,"0,13",13,6,0,,,42,,,,0,0,"0,00","0,00"
File,"IntentionApplication.java",6,0,4,2,1,,,,,1,1,0,3,,2,0,3,,0,0,3,,,,,,35,4,26,19,3,5,,16,13,3,,1,,0,,,"0,19",3,3,0,,,12,,,,0,0,"0,00","0,00"
File,"IntentionRepository.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,7,2,5,4,0,0,,4,4,0,,0,,0,,,"0,00",0,0,0,,,3,,,,0,0,"0,00","0,00"
File,"IntentionService.java",12,0,12,0,2,,,,,1,1,1,10,,6,9,7,,2,0,5,,,,,,178,15,160,76,86,3,,106,59,63,,6,,5,,,"0,02",20,10,0,,,90,,,,0,0,"0,00","0,00"
File,"IntentionTask.java",7,0,7,0,3,,,,,1,0,0,4,,4,4,4,,0,0,3,,,,,,57,9,41,22,18,8,,31,18,16,,7,,2,,,"0,20",10,4,1,,,22,,,,0,0,"0,00","0,00"
File,"IntentionTest.java",22,3,19,0,1,,,,,1,0,0,1,,1,2,1,,0,0,1,,,,,,48,7,41,28,16,0,,34,23,16,,1,,0,,,"0,00",1,1,0,,,32,,,,0,0,"0,00","0,00"
File,"IntentionVo.java",0,0,0,0,0,,,,,1,0,0,0,,0,7,0,,0,0,0,,,,,,19,3,16,15,0,0,,12,12,0,,0,,0,,,"0,00",0,0,0,,,11,,,,0,0,"0,00","0,00"
File,"IntentionVo.java",0,0,0,0,0,,,,,1,0,0,0,,0,7,0,,0,0,0,,,,,,20,6,14,13,0,0,,11,11,0,,0,,0,,,"0,00",0,0,0,,,10,,,,0,0,"0,00","0,00"
Unknown Annotation,"JoinColumn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"Lock.java",4,0,4,0,1,,,,,1,0,0,2,,2,3,2,,0,0,2,,,,,,38,5,18,13,2,15,,12,10,2,,1,,0,,,"0,83",2,2,0,,,9,,,,0,0,"0,00","0,00"
File,"LockException.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,6,2,4,3,0,0,,2,2,0,,0,,0,,,"0,00",0,0,0,,,1,,,,0,0,"0,00","0,00"
File,"LockExistsException.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,6,2,4,3,0,0,,2,2,0,,0,,0,,,"0,00",0,0,0,,,1,,,,0,0,"0,00","0,00"
File,"LockNotHeldException.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,6,2,4,3,0,0,,2,2,0,,0,,0,,,"0,00",0,0,0,,,1,,,,0,0,"0,00","0,00"
File,"LockService.java",0,0,0,0,0,,,,,1,0,0,0,,5,0,5,,0,0,0,,,,,,59,9,12,11,0,38,,11,11,0,,0,,0,,,"3,17",0,5,5,,,10,,,,0,0,"0,00","0,00"
Unknown Annotation,"ManyToOne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"MyIntention.java",0,0,0,0,0,,,,,1,0,0,0,,0,5,0,,0,0,0,,,,,,13,3,10,9,0,0,,8,8,0,,0,,0,,,"0,00",0,0,0,,,7,,,,0,0,"0,00","0,00"
File,"MyIntention.java",0,0,0,0,0,,,,,1,0,0,0,,0,5,0,,0,0,0,,,,,,13,3,10,9,0,0,,8,8,0,,0,,0,,,"0,00",0,0,0,,,7,,,,0,0,"0,00","0,00"
File,"NoSuchLockException.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,6,2,4,3,0,0,,2,2,0,,0,,0,,,"0,00",0,0,0,,,1,,,,0,0,"0,00","0,00"
Unknown Annotation,"OneToMany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"Order.java",0,0,0,0,0,,,,,1,0,0,0,,0,10,0,,0,0,0,,,,,,33,3,30,29,0,0,,19,19,0,,0,,0,,,"0,00",0,0,0,,,18,,,,0,0,"0,00","0,00"
File,"OrderApplication.java",7,0,4,3,1,,,,,1,1,0,2,,1,0,2,,0,0,2,,,,,,68,5,28,23,2,35,,20,18,2,,1,,0,,,"1,25",2,2,0,,,17,,,,0,0,"0,00","0,00"
File,"OrderController.java",15,0,15,0,2,,,,,1,0,0,2,,2,2,2,,0,0,2,,,,,,54,5,49,24,22,0,,37,19,20,,2,,1,,,"0,00",4,2,0,,,32,,,,0,0,"0,00","0,00"
File,"OrderRepository.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,7,2,5,4,0,0,,4,4,0,,0,,0,,,"0,00",0,0,0,,,3,,,,0,0,"0,00","0,00"
File,"OrderRuntimeException.java",8,0,6,2,2,,,,,1,0,0,8,,8,4,8,,1,0,7,,,,,,101,19,65,26,32,17,,49,24,28,,4,,1,,,"0,26",12,8,0,,,36,,,,0,0,"0,00","0,00"
File,"OrderService.java",10,0,9,0,1,,,,,1,0,2,4,,4,4,4,,1,0,3,,,,,,79,11,67,40,27,1,,52,32,25,,2,,1,,,"0,01",5,4,0,,,46,,,,0,0,"0,00","0,00"
File,"OrderStateMachineBuilder.java",14,0,14,0,1,,,,,1,0,1,5,,3,2,3,,0,0,3,,,,,,90,10,78,29,51,2,,36,26,16,,1,,0,,,"0,03",5,5,0,,,32,,,,0,0,"0,00","0,00"
File,"OrderTest.java",17,2,15,0,1,,,,,1,0,0,2,,2,3,2,,0,0,2,,,,,,61,7,54,32,24,0,,44,25,24,,1,,0,,,"0,00",2,2,0,,,41,,,,0,0,"0,00","0,00"
Unknown Annotation,"PathVariable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"Poi.java",0,0,0,0,0,,,,,1,0,0,0,,0,14,0,,0,0,0,,,,,,36,5,31,30,0,0,,20,20,0,,0,,0,,,"0,00",0,0,0,,,19,,,,0,0,"0,00","0,00"
File,"PoiRepository.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,7,2,5,4,0,0,,4,4,0,,0,,0,,,"0,00",0,0,0,,,3,,,,0,0,"0,00","0,00"
File,"Position.java",0,0,0,0,0,,,,,1,0,0,0,,0,6,0,,0,0,0,,,,,,31,5,26,25,0,0,,15,15,0,,0,,0,,,"0,00",0,0,0,,,14,,,,0,0,"0,00","0,00"
File,"PositionApi.java",7,0,7,1,1,,,,,2,0,1,2,,2,1,2,,0,0,2,,,,,,38,5,33,23,8,1,,21,19,4,,1,,0,,,"0,03",2,2,0,,,18,,,,0,0,"0,00","0,00"
File,"PositionApi.java",7,0,7,1,1,,,,,1,0,0,1,,1,1,1,,0,0,1,,,,,,19,3,16,11,5,1,,9,8,2,,1,,0,,,"0,06",1,1,0,,,7,,,,0,0,"0,00","0,00"
File,"PositionApplication.java",7,0,4,3,1,,,,,1,1,0,2,,1,0,2,,0,0,2,,,,,,29,3,21,16,2,5,,13,11,2,,1,,0,,,"0,24",2,2,0,,,10,,,,0,0,"0,00","0,00"
File,"PositionController.java",5,0,5,0,1,,,,,1,0,1,2,,2,1,2,,0,0,2,,,,,,29,5,24,18,4,0,,17,14,4,,1,,0,,,"0,00",2,2,0,,,14,,,,0,0,"0,00","0,00"
File,"PositionRepository.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,7,2,5,4,0,0,,4,4,0,,0,,0,,,"0,00",0,0,0,,,3,,,,0,0,"0,00","0,00"
File,"PositionService.java",14,1,12,1,2,,,,,1,0,1,4,,2,4,2,,0,0,2,,,,,,96,8,84,48,41,5,,65,39,34,,2,,1,,,"0,06",6,4,0,,,60,,,,0,0,"0,00","0,00"
Unknown Annotation,"PostMapping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"RabbitConfig.java",4,0,4,0,1,,,,,1,0,0,1,,1,0,1,,0,0,1,,,,,,21,5,11,8,1,5,,7,6,1,,1,,0,,,"0,45",1,1,0,,,5,,,,0,0,"0,00","0,00"
File,"RabbitConfig.java",4,0,4,0,1,,,,,1,0,0,1,,1,0,1,,0,0,1,,,,,,19,3,11,8,1,5,,7,6,1,,1,,0,,,"0,45",1,1,0,,,5,,,,0,0,"0,00","0,00"
File,"Receiver.java",16,1,9,7,2,,,,,1,0,1,2,,2,2,2,,0,0,2,,,,,,53,5,35,21,13,13,,24,17,11,,2,,1,,,"0,37",4,2,0,,,19,,,,0,0,"0,00","0,00"
File,"RedisLockService.java",11,0,10,1,2,,,,,2,0,1,12,,10,3,10,,3,0,7,,,,,,143,15,121,60,66,8,,88,52,57,,3,,2,,,"0,07",22,12,0,,,65,,,,0,0,"0,00","0,00"
Unknown Annotation,"RequestBody",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"RestClientApplication.java",7,0,4,3,1,,,,,1,1,0,2,,1,0,2,,0,0,2,,,,,,28,3,18,13,2,7,,13,11,2,,1,,0,,,"0,39",2,2,0,,,10,,,,0,0,"0,00","0,00"
Unknown Annotation,"RestController",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"RibbonHystrixController.java",5,0,5,0,1,,,,,1,0,0,4,,4,3,4,,0,0,4,,,,,,45,7,38,27,6,0,,22,18,4,,1,,0,,,"0,00",4,4,0,,,17,,,,0,0,"0,00","0,00"
File,"SequenceFactory.java",12,0,5,7,1,,,,,1,0,0,6,,6,1,6,,0,0,6,,,,,,91,9,40,23,16,42,,31,21,16,,1,,0,,,"1,05",6,6,0,,,24,,,,0,0,"0,00","0,00"
File,"SpringAsyncConfig.java",6,0,6,0,1,,,,,1,0,0,1,,1,0,1,,0,0,1,,,,,,19,3,16,12,3,0,,11,9,3,,1,,0,,,"0,00",1,1,0,,,9,,,,0,0,"0,00","0,00"
File,"SpringAsyncConfig.java",6,0,6,0,1,,,,,1,0,0,1,,1,0,1,,0,0,1,,,,,,19,3,16,12,3,0,,11,9,3,,1,,0,,,"0,00",1,1,0,,,9,,,,0,0,"0,00","0,00"
File,"SpringContextHolder.java",6,0,3,3,1,,,,,1,4,1,5,,1,0,5,,1,0,4,,,,,,53,8,28,17,5,17,,18,13,5,,1,,0,,,"0,61",5,5,0,,,12,,,,0,0,"0,00","0,00"
File,"StateMachineBuilderFactory.java",14,2,11,1,2,,,,,1,0,0,1,,1,2,1,,0,0,1,,,,,,33,5,27,18,8,1,,20,15,7,,2,,1,,,"0,04",2,1,0,,,17,,,,0,0,"0,00","0,00"
File,"StateRequest.java",0,0,0,0,0,,,,,1,0,0,0,,0,5,0,,0,0,0,,,,,,39,7,16,15,0,16,,11,11,0,,0,,0,,,"1,00",0,0,0,,,10,,,,0,0,"0,00","0,00"
File,"Status.java",0,0,0,0,0,,,,,1,0,0,2,,2,4,2,,0,0,2,,,,,,5,1,4,3,0,0,,2,2,0,,0,,0,,,"0,00",0,0,0,,,1,,,,0,0,"0,00","0,00"
File,"Status.java",0,0,0,0,0,,,,,1,0,0,2,,2,3,2,,0,0,2,,,,,,5,1,4,3,0,0,,2,2,0,,0,,0,,,"0,00",0,0,0,,,1,,,,0,0,"0,00","0,00"
Unknown Annotation,"Table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"TableTransfer.java",21,0,21,0,2,,,,,1,0,0,2,,1,2,1,,0,0,1,,,,,,50,4,46,28,18,0,,35,21,17,,2,,1,,,"0,00",3,2,0,,,32,,,,0,0,"0,00","0,00"
Unknown Annotation,"Temporal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"Type.java",0,0,0,0,0,,,,,1,0,0,2,,2,2,2,,0,0,2,,,,,,5,1,4,3,0,0,,2,2,0,,0,,0,,,"0,00",0,0,0,,,1,,,,0,0,"0,00","0,00"
File,"UcApplication.java",3,0,3,0,1,,,,,1,1,0,1,,0,0,1,,0,0,1,,,,,,16,3,13,10,1,0,,8,7,1,,1,,0,,,"0,00",1,1,0,,,6,,,,0,0,"0,00","0,00"
File,"UcApplicationTests.java",3,0,3,0,1,,,,,1,0,0,1,,1,0,1,,0,0,1,,,,,,16,4,12,10,0,0,,7,7,0,,1,,0,,,"0,00",1,1,0,,,5,,,,0,0,"0,00","0,00"
File,"User.java",0,0,0,0,0,,,,,1,0,0,0,,0,9,0,,0,0,0,,,,,,18,4,14,13,0,0,,12,12,0,,0,,0,,,"0,00",0,0,0,,,11,,,,0,0,"0,00","0,00"
File,"User.java",0,0,0,0,0,,,,,1,0,0,0,,0,9,0,,0,0,0,,,,,,35,7,28,27,0,0,,15,15,0,,0,,0,,,"0,00",0,0,0,,,14,,,,0,0,"0,00","0,00"
File,"UserApi.java",3,0,3,1,1,,,,,1,0,0,2,,2,1,2,,0,0,2,,,,,,21,4,17,12,2,2,,12,10,2,,1,,0,,,"0,12",2,2,0,,,9,,,,0,0,"0,00","0,00"
File,"UserRepository.java",0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,0,0,0,,,,,,9,2,7,6,0,0,,5,5,0,,0,,0,,,"0,00",0,0,0,,,4,,,,0,0,"0,00","0,00"
File,"UserRequestIntention.java",10,0,9,1,1,,,,,1,0,0,2,,2,2,2,,0,0,2,,,,,,42,5,36,23,12,1,,27,17,12,,1,,0,,,"0,03",2,2,0,,,24,,,,0,0,"0,00","0,00"
File,"UserRibbonHystrixApi.java",14,0,9,5,1,,,,,1,0,1,3,,3,1,3,,0,0,3,,,,,,63,6,44,25,21,15,,36,21,21,,1,,0,,,"0,34",3,3,0,,,32,,,,0,0,"0,00","0,00"
File,"UserRibbonHystrixApi.java",12,0,9,4,1,,,,,1,0,1,4,,4,1,4,,0,0,4,,,,,,70,8,50,27,25,14,,41,23,25,,1,,0,,,"0,28",4,4,0,,,36,,,,0,0,"0,00","0,00"
File,"UserRibbonHystrixApi.java",13,0,7,7,1,,,,,1,0,1,2,,2,1,2,,0,0,2,,,,,,44,4,28,18,10,13,,22,15,10,,1,,0,,,"0,46",2,2,0,,,19,,,,0,0,"0,00","0,00"
File,"ZuulGateway.java",3,0,3,0,1,,,,,1,1,0,1,,0,0,1,,0,0,1,,,,,,13,2,11,8,1,0,,7,6,1,,1,,0,,,"0,00",1,1,0,,,5,,,,0,0,"0,00","0,00"
Package,"club",0,0,0,0,0,,,,,0,0,0,,0,0,0,0,,0,0,0,,,,,,0,0,0,0,0,0,,0,0,0,,0,,0,,,"0,00",0,,0,,,0,,,,,,,
Package,"club.newtech",0,0,0,0,0,,,,,0,0,0,,0,0,0,0,,0,0,0,,,,,,0,0,0,0,0,0,,0,0,0,,0,,0,,,"0,00",0,,0,,,0,,,,,,,
Package,"club.newtech.qbick",0,0,0,0,0,,,,,0,0,0,,0,0,0,0,,0,0,0,,,,,,0,0,0,0,0,0,,0,0,0,,0,,0,,,"0,00",0,,0,,,0,,,,,,,
Package,"club.newtech.qbick.gateway",3,0,3,0,1,,,,,1,1,0,,1,0,0,1,,0,0,1,,,,,,13,2,11,8,1,0,,7,6,1,,1,,0,,,"0,00",1,,0,,,5,,,,,,,
Public Class,"club.newtech.qbick.gateway.ZuulGateway",3,0,3,0,1,1,5,3,0,,1,0,,,0,0,1,13,0,0,1,,,,,,7,0,7,4,1,0,,3,2,1,,1,1,0,0,0,"0,00",1,,0,,,1,,,,,,,
Public Static Method,"club.newtech.qbick.gateway.ZuulGateway.main",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Package,"club.newtech.qbike",3,0,3,0,1,,,,,1,1,0,,1,0,0,1,,0,0,1,,,,,,17,2,11,8,1,4,,7,6,1,,1,,0,,,"0,36",1,,0,,,5,,,,,,,
Public Class,"club.newtech.qbike.EurekaApplication",3,0,3,0,1,1,5,3,0,,1,0,,,0,0,1,13,0,0,1,,,,,,11,0,7,4,1,4,,3,2,1,,1,1,0,0,0,"0,57",1,,0,,,1,,,,,,,
Public Static Method,"club.newtech.qbike.EurekaApplication.main",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Package,"club.newtech.qbike.client",10,1,8,1,1,,,,,3,1,0,,3,4,4,5,,0,0,5,,,,,,111,16,87,56,24,8,,61,43,21,,2,,2,,,"0,09",8,,0,,,51,,,,,,,
Public Class,"club.newtech.qbike.client.GeoPositionUpdateTest",17,2,15,0,2,1,13,7,0,,0,0,,,1,2,1,13,0,0,1,,,,,,27,4,23,10,10,0,,11,5,7,,2,1,2,50,50,"0,00",4,,0,,,7,,,,,,,
Public Method,"club.newtech.qbike.client.GeoPositionUpdateTest.positionUpdateClient",,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,15,3,10,0,,8,2,7,2,,,2,,,"0,00",4,,,3,5,5,,,,,,,
Lambda Method,"club.newtech.qbike.client.GeoPositionUpdateTest.positionUpdateClient.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,8,1,6,0,,4,1,4,2,,,0,,,"0,00",2,,,3,4,3,,,,,,,
Public Class,"club.newtech.qbike.client.RestClientApplication",7,0,4,3,1,1,6,4,0,,1,0,,,1,0,2,14,0,0,2,,,,,,18,1,10,5,2,7,,5,3,2,,1,1,0,0,0,"0,70",2,,0,,,2,,,,,,,
Public Static Method,"club.newtech.qbike.client.RestClientApplication.main",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"club.newtech.qbike.client.RestClientApplication.restTemplate",,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,4,2,1,6,,2,1,1,1,,,0,,,"1,50",1,,,0,1,1,,,,,,,
Public Class,"club.newtech.qbike.client.UserRequestIntention",10,0,9,1,1,1,8,8,0,,0,0,,,2,2,2,14,0,0,2,,,,,,30,3,26,13,12,1,,17,7,12,,1,1,0,50,50,"0,04",2,,0,,,14,,,,,,,
Public Method,"club.newtech.qbike.client.UserRequestIntention.myNewIntention",,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,10,3,7,1,,8,2,7,1,,,0,,,"0,10",1,,,1,6,7,,,,,,,
Public Method,"club.newtech.qbike.client.UserRequestIntention.testNewUser",,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,3,5,0,,6,2,5,1,,,0,,,"0,00",1,,,1,4,5,,,,,,,
Package,"club.newtech.qbike.client.api",4,0,4,1,1,,,,,2,0,0,,2,3,2,3,,0,0,3,,,,,,40,7,33,23,7,3,,21,18,4,,1,,0,,,"0,09",3,,0,,,16,,,,,,,
Public Class,"club.newtech.qbike.client.api.PositionApi",7,0,7,1,1,1,5,3,0,,0,0,,,1,1,1,13,0,0,1,,,,,,13,1,12,7,5,1,,5,4,2,,1,1,0,0,0,"0,08",1,,0,,,3,,,,,,,
Public Method,"club.newtech.qbike.client.api.PositionApi.positionUpdate",,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,3,5,1,,3,2,2,1,,,0,,,"0,14",1,,,5,2,2,,,,,,,
Public Class,"club.newtech.qbike.client.api.UserApi",3,0,3,1,1,1,6,5,0,,0,0,,,2,1,2,14,0,0,2,,,,,,13,2,11,6,2,2,,6,4,2,,1,1,0,0,0,"0,18",2,,0,,,3,,,,,,,
Public Method,"club.newtech.qbike.client.api.UserApi.newIntention",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,1,,2,1,1,1,,,0,,,"0,33",1,,,3,1,1,,,,,,,
Public Method,"club.newtech.qbike.client.api.UserApi.newUser",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,1,,2,1,1,1,,,0,,,"0,33",1,,,3,1,1,,,,,,,
