Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
Public Method,"com.ewolff.microservice.customer.CustomerWebIntegrationTest.setUp",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,,,0,,,1,,,,,,,
Class,"com.ewolff.microservice.customer.SpringRestDataConfig",1,,15,3,12,0,5,3,2,,"0,00",10,1,9,0,1,3,3,0,,0,0,,,1,0,1,13,0,0,0,1,,4,5,,2,1,2,0,0,0,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.SpringRestDataConfig.repositoryRestConfigurer",,,10,1,9,0,4,2,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,5,1,2,,,0,,,1,,,,,,,
Anonymous Class,"com.ewolff.microservice.customer.SpringRestDataConfig.repositoryRestConfigurer.(Anon_1)",1,,5,0,5,0,2,1,1,,"0,00",4,0,4,0,1,4,2,0,,0,0,,,1,0,1,13,0,0,0,1,,0,4,,1,1,2,0,0,0,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.SpringRestDataConfig.repositoryRestConfigurer.(Anon_1).configureRepositoryRestConfiguration",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,0,3,1,1,,,0,,,1,,,,,,,
Package,"com.ewolff.microservice.customer.cdc",1,3,263,56,207,2,139,92,59,,"0,01",5,0,5,0,,,,,4,0,0,,,27,12,27,,0,1,1,25,,113,75,,105,3,,2,,,31,,,,,,,
Public Class,"com.ewolff.microservice.customer.cdc.Customer",1,,95,25,70,0,46,24,22,,"0,00",4,0,4,0,1,7,5,0,,0,0,,,17,6,17,29,0,0,0,17,,30,22,,28,1,2,0,82,82,17,,,,,,,
Public Constructor,"com.ewolff.microservice.customer.cdc.Customer.Customer",,,2,0,2,0,1,1,0,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,,,0,,,1,,,,,,,
Public Constructor,"com.ewolff.microservice.customer.cdc.Customer.Customer",,,10,0,10,0,8,1,7,1,"0,00",,,,,,,,,,,,,,,,,,,,,,6,2,7,7,7,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.equals",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.getCity",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.getCustomerId",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.getEmail",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.getFirstname",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.getName",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.getStreet",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.hashCode",,,5,1,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.setCity",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.setCustomerId",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.setEmail",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.setFirstname",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.setName",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.setStreet",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.customer.cdc.Customer.toString",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,,,0,,,1,,,,,,,
Public Class,"com.ewolff.microservice.customer.cdc.CustomerClient",1,,82,13,69,2,41,20,27,,"0,03",9,0,8,0,1,22,17,0,,0,0,,,7,5,7,19,0,1,1,5,,28,38,,29,3,1,2,71,37,10,,,,,,,
