Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"BenchmarkService.java",1,,49,13,36,0,27,17,12,,"0,00",5,0,5,0,,,,,1,0,0,5,5,5,2,5,,0,0,0,5,,18,12,,19,3,,2,,,7,,,,0,0,"0,00","0,00"
File,"BenchmarkServiceApplication.java",1,,15,4,11,0,7,6,1,,"0,00",3,0,3,0,,,,,1,1,0,1,1,0,0,1,,0,0,0,1,,8,1,,5,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"BenchmarkServiceController.java",2,,62,11,51,0,33,19,14,,"0,00",7,0,7,0,,,,,1,0,0,5,5,5,2,5,,0,0,0,5,,25,17,,24,2,,1,,,8,,,,0,0,"0,00","0,00"
Unknown Annotation,"Builder",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CheckingService.java",0,,7,3,4,0,3,3,0,,"0,00",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,3,0,,2,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"Connection.java",0,,21,6,15,0,11,11,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,6,0,,0,0,0,0,,14,0,,10,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"ContainerStatus.java",0,,5,1,4,0,2,2,0,,"0,00",0,0,0,0,,,,,1,0,0,2,0,2,5,2,,0,0,0,2,,3,0,,1,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"ContinuousCheckingController.java",2,,52,12,40,0,24,12,12,,"0,00",8,0,7,0,,,,,1,0,0,4,4,4,1,4,,0,0,0,4,,17,15,,16,2,,1,,,7,,,,0,0,"0,00","0,00"
File,"ContinuousCheckingService.java",1,,57,10,47,0,33,19,14,,"0,00",8,1,7,0,,,,,1,0,0,4,4,4,6,4,,0,0,0,4,,27,14,,27,2,,1,,,5,,,,0,0,"0,00","0,00"
File,"DataSet.java",0,,26,7,19,0,12,12,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,3,0,,0,0,0,0,,18,0,,11,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DataSet.java",0,,18,6,12,0,7,7,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,1,0,,0,0,0,0,,11,0,,6,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DataSet.java",0,,23,5,18,0,11,11,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,2,0,,0,0,0,0,,17,0,,10,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DataSetController.java",1,,62,11,51,0,36,25,14,,"0,00",5,0,5,0,,,,,1,0,0,7,7,7,2,7,,0,3,0,4,,30,15,,27,2,,1,,,8,,,,0,0,"0,00","0,00"
File,"DataSetDto.java",0,,26,5,21,0,12,12,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,2,0,,0,0,0,0,,20,0,,11,0,,0,,,0,,,,0,0,"0,00","0,00"
